"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"g__Clostridium_T"	"Treatment"	"FMT"	"TreatmentFMT"	-2.43480326891614	0	0.693068983259261	0.000442952542990533	0.0196375627392469	0.0179453896176144	0.14126049785687	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	48	26
"g__Paraclostridium"	"Treatment"	"FMT"	"TreatmentFMT"	-1.78098768119141	0	0.646461906573565	0.00586962622396361	0.097582535973395	0.0404810990554443	0.199875426586256	"Prevalence association possibly induced 
by stronger abundance association"	"prevalence"	48	19
"f__Acutalibacteraceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.214392648015474	0.413098029102986	"No data points have the baseline factor level"	"abundance"	48	3
"f__Dehalobacteriaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	-1.5130606881066	-0.635531497930442	NA	NA	NA	0.956821141525689	0.956821141525689	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
"f__Muribaculaceae Family"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.055430552663524	0.257589038848141	"No data points have the baseline factor level"	"abundance"	48	9
"g__Acutalibacter"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.214392648015474	0.413098029102986	"No data points have the baseline factor level"	"abundance"	48	3
"g__Adlercreutzia_A_404260"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.0819701547532306	0.308363915500249	"No data points have the baseline factor level"	"abundance"	48	7
"g__Anaerocolumna"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.133603830264474	0.376953663960481	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	48	4
"g__Blautia_A_141780"	"Treatment"	"FMT"	"TreatmentFMT"	5.83601268837961	-0.635531497930442	NA	NA	NA	0.956821141525688	0.956821141525689	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
"g__Cellulosilyticum"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.182775560547541	0.413098029102986	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	48	3
"g__Choladousia"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.00884962646120012	0.116520081739135	"No data points have the baseline factor level"	"abundance"	48	18
"g__Enterorhabdus"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.0214572908137017	0.14126049785687	"No data points have the baseline factor level"	"abundance"	48	14
"g__Eubacterium_R"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.0819701547532307	0.308363915500249	"No data points have the baseline factor level"	"abundance"	48	7
"g__Evtepia"	"Treatment"	"FMT"	"TreatmentFMT"	-1.77698470995326	-0.635531497930442	NA	NA	NA	0.956821141525689	0.956821141525689	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
"g__Hominilimicola"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.161819382399857	0.412378426115764	"No data points have the baseline factor level"	"abundance"	48	4
"g__Hominisplanchenecus_A"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.214392648015473	0.413098029102986	"No data points have the baseline factor level"	"abundance"	48	3
"g__Kineothrix"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.214392648015473	0.413098029102986	"No data points have the baseline factor level"	"abundance"	48	3
"g__Klebsiella_724518"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.266195968970404	0.477942762469589	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	48	2
"g__Limosilactobacillus"	"Treatment"	"FMT"	"TreatmentFMT"	-0.895360351170548	-0.635531497930442	NA	NA	NA	0.956821141525689	0.956821141525689	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
"g__Lysinibacillus_304693"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.300854215684411	0.490358756256569	"No data points have the baseline factor level"	"abundance"	48	2
"g__MD308"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.126437362475938	0.369946356874042	"No data points have the baseline factor level"	"abundance"	48	5
"g__Merdibacter"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.101037078459332	0.34704039992553	"No data points have the baseline factor level"	"abundance"	48	6
"g__Petralouisia"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.161819382399857	0.412378426115764	"No data points have the baseline factor level"	"abundance"	48	4
"g__Robinsoniella"	"Treatment"	"FMT"	"TreatmentFMT"	1.1140119781038	-0.635531497930442	NA	NA	NA	0.956821141525689	0.956821141525689	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
"g__Romboutsia_E"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.0787733714654027	0.308363915500249	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	48	6
"g__Solibaculum"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.214392648015474	0.413098029102986	"No data points have the baseline factor level"	"abundance"	48	3
"g__UBA5905"	"Treatment"	"FMT"	"TreatmentFMT"	NA	-0.635531497930442	NA	NA	NA	0.30085421568441	0.490358756256569	"No data points have the baseline factor level"	"abundance"	48	2
