"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"g__Robinsoniella"	"Sex"	"F"	"SexF"	-0.140938442154193	0	1.29882167180677	0.913589131608707	0.958126644459916	0.913589131608707	0.949651860487998	NA	"prevalence"	48	2
"g__UBA5905"	"Sex"	"F"	"SexF"	-0.140938442154194	0	1.29882167180677	0.913589131608706	0.958126644459916	0.913589131608706	0.949651860487998	NA	"prevalence"	48	2
"g__Clostridium_J"	"Sex"	"F"	"SexF"	-0.488297012827813	-0.241182201688825	1.02952041118336	0.957457472035558	0.97066378199467	0.208811750009277	0.714180142638378	NA	"abundance"	48	14
"g__Romboutsia_E"	"Sex"	"F"	"SexF"	-0.374592218994653	-0.241182201688825	1.82854340924647	0.976664606151923	0.983354089755703	0.159187465566778	0.714180142638378	NA	"abundance"	48	6
"f__UBA1242 Family"	"Sex"	"F"	"SexF"	-0.525681047957062	-0.241182201688825	5.77532756068907	0.98958618392466	0.98958618392466	0.896764148809972	0.949651860487998	NA	"abundance"	48	3
"f__Dehalobacteriaceae Family"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.318577019587963	0.714180142638378	"No data points have the baseline factor level"	"abundance"	48	2
"g__Blautia_A_141780"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.318577019587963	0.714180142638378	"No data points have the baseline factor level"	"abundance"	48	2
"g__Evtepia"	"Sex"	"F"	"SexF"	1.77698470995325	-0.241182201688825	NA	NA	NA	0.913589131608707	0.949651860487998	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
"g__Kineothrix"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.230991953602055	0.714180142638378	"No data points have the baseline factor level"	"abundance"	48	3
"g__Klebsiella_724518"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.249248712230258	0.714180142638378	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	48	2
"g__Limosilactobacillus"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.318577019587963	0.714180142638378	"No data points have the baseline factor level"	"abundance"	48	2
"g__Lysinibacillus_304693"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.249248712230258	0.714180142638378	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	48	2
"g__Petralouisia"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.176960523287732	0.714180142638378	"No data points have the baseline factor level"	"abundance"	48	4
"g__Robinsoniella"	"Sex"	"F"	"SexF"	1.1140119781038	-0.241182201688825	NA	NA	NA	0.913589131608707	0.949651860487998	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
"g__Stenotrophomonas_A_615274"	"Sex"	"F"	"SexF"	NA	-0.241182201688825	NA	NA	NA	0.120505561032662	0.714180142638378	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	48	4
"g__UBA5905"	"Sex"	"F"	"SexF"	-2.67013705041111	-0.241182201688825	NA	NA	NA	0.913589131608706	0.949651860487998	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	48	2
